snapshot_ts,store_id,item_id,category,department,on_hand_units,backroom_units
2026-05-29T19:00:00,1001,SKU001,produce,produce,0,9
2026-05-29T19:00:00,1001,SKU002,produce,produce,0,13
2026-05-29T19:00:00,1001,SKU003,dairy,dairy,0,8
2026-05-29T19:00:00,1001,SKU004,dairy,dairy,4,13
2026-05-29T19:00:00,1001,SKU005,meat,meat,9,14
2026-05-29T19:00:00,1001,SKU006,meat,meat,7,9
2026-05-29T19:00:00,1001,SKU007,bakery,bakery,5,9
2026-05-29T19:00:00,1001,SKU008,bakery,bakery,9,8
2026-05-29T19:00:00,1001,SKU009,beverages,grocery,17,19
2026-05-29T19:00:00,1001,SKU010,beverages,grocery,7,8
2026-05-29T19:00:00,1001,SKU011,frozen,frozen,19,15
2026-05-29T19:00:00,1001,SKU012,frozen,frozen,22,18
2026-05-29T19:00:00,1001,SKU013,grocery,grocery,22,20
2026-05-29T19:00:00,1001,SKU014,grocery,grocery,21,16
2026-05-29T19:00:00,1001,SKU015,household,grocery,29,18
2026-05-29T19:00:00,1002,SKU001,produce,produce,0,8
2026-05-29T19:00:00,1002,SKU002,produce,produce,3,14
2026-05-29T19:00:00,1002,SKU003,dairy,dairy,2,9
2026-05-29T19:00:00,1002,SKU004,dairy,dairy,8,12
2026-05-29T19:00:00,1002,SKU005,meat,meat,7,12
2026-05-29T19:00:00,1002,SKU006,meat,meat,13,8
2026-05-29T19:00:00,1002,SKU007,bakery,bakery,6,12
2026-05-29T19:00:00,1002,SKU008,bakery,bakery,10,8
2026-05-29T19:00:00,1002,SKU009,beverages,grocery,21,14
2026-05-29T19:00:00,1002,SKU010,beverages,grocery,6,9
2026-05-29T19:00:00,1002,SKU011,frozen,frozen,21,17
2026-05-29T19:00:00,1002,SKU012,frozen,frozen,24,14
2026-05-29T19:00:00,1002,SKU013,grocery,grocery,21,19
2026-05-29T19:00:00,1002,SKU014,grocery,grocery,20,14
2026-05-29T19:00:00,1002,SKU015,household,grocery,22,16
2026-05-29T19:00:00,1003,SKU001,produce,produce,0,13
2026-05-29T19:00:00,1003,SKU002,produce,produce,0,12
2026-05-29T19:00:00,1003,SKU003,dairy,dairy,0,9
2026-05-29T19:00:00,1003,SKU004,dairy,dairy,10,11
2026-05-29T19:00:00,1003,SKU005,meat,meat,6,14
2026-05-29T19:00:00,1003,SKU006,meat,meat,6,8
2026-05-29T19:00:00,1003,SKU007,bakery,bakery,9,13
2026-05-29T19:00:00,1003,SKU008,bakery,bakery,7,10
2026-05-29T19:00:00,1003,SKU009,beverages,grocery,15,16
2026-05-29T19:00:00,1003,SKU010,beverages,grocery,9,12
2026-05-29T19:00:00,1003,SKU011,frozen,frozen,18,18
2026-05-29T19:00:00,1003,SKU012,frozen,frozen,18,16
2026-05-29T19:00:00,1003,SKU013,grocery,grocery,27,19
2026-05-29T19:00:00,1003,SKU014,grocery,grocery,22,17
2026-05-29T19:00:00,1003,SKU015,household,grocery,24,19
2026-05-29T20:00:00,1001,SKU001,produce,produce,0,8
2026-05-29T20:00:00,1001,SKU002,produce,produce,1,11
2026-05-29T20:00:00,1001,SKU003,dairy,dairy,2,13
2026-05-29T20:00:00,1001,SKU004,dairy,dairy,7,9
2026-05-29T20:00:00,1001,SKU005,meat,meat,9,14
2026-05-29T20:00:00,1001,SKU006,meat,meat,10,9
2026-05-29T20:00:00,1001,SKU007,bakery,bakery,6,9
2026-05-29T20:00:00,1001,SKU008,bakery,bakery,15,9
2026-05-29T20:00:00,1001,SKU009,beverages,grocery,20,18
2026-05-29T20:00:00,1001,SKU010,beverages,grocery,11,13
2026-05-29T20:00:00,1001,SKU011,frozen,frozen,17,15
2026-05-29T20:00:00,1001,SKU012,frozen,frozen,25,17
2026-05-29T20:00:00,1001,SKU013,grocery,grocery,20,18
2026-05-29T20:00:00,1001,SKU014,grocery,grocery,24,19
2026-05-29T20:00:00,1001,SKU015,household,grocery,23,19
2026-05-29T20:00:00,1002,SKU001,produce,produce,0,14
2026-05-29T20:00:00,1002,SKU002,produce,produce,0,9
2026-05-29T20:00:00,1002,SKU003,dairy,dairy,0,11
2026-05-29T20:00:00,1002,SKU004,dairy,dairy,2,9
2026-05-29T20:00:00,1002,SKU005,meat,meat,8,12
2026-05-29T20:00:00,1002,SKU006,meat,meat,8,14
2026-05-29T20:00:00,1002,SKU007,bakery,bakery,4,8
2026-05-29T20:00:00,1002,SKU008,bakery,bakery,8,9
2026-05-29T20:00:00,1002,SKU009,beverages,grocery,14,19
2026-05-29T20:00:00,1002,SKU010,beverages,grocery,13,14
2026-05-29T20:00:00,1002,SKU011,frozen,frozen,16,15
2026-05-29T20:00:00,1002,SKU012,frozen,frozen,21,19
2026-05-29T20:00:00,1002,SKU013,grocery,grocery,21,14
2026-05-29T20:00:00,1002,SKU014,grocery,grocery,27,20
2026-05-29T20:00:00,1002,SKU015,household,grocery,30,19
2026-05-29T20:00:00,1003,SKU001,produce,produce,0,10
2026-05-29T20:00:00,1003,SKU002,produce,produce,0,11
2026-05-29T20:00:00,1003,SKU003,dairy,dairy,0,12
2026-05-29T20:00:00,1003,SKU004,dairy,dairy,8,10
2026-05-29T20:00:00,1003,SKU005,meat,meat,2,11
2026-05-29T20:00:00,1003,SKU006,meat,meat,11,11
2026-05-29T20:00:00,1003,SKU007,bakery,bakery,9,8
2026-05-29T20:00:00,1003,SKU008,bakery,bakery,7,11
2026-05-29T20:00:00,1003,SKU009,beverages,grocery,17,20
2026-05-29T20:00:00,1003,SKU010,beverages,grocery,7,8
2026-05-29T20:00:00,1003,SKU011,frozen,frozen,22,18
2026-05-29T20:00:00,1003,SKU012,frozen,frozen,19,20
2026-05-29T20:00:00,1003,SKU013,grocery,grocery,23,15
2026-05-29T20:00:00,1003,SKU014,grocery,grocery,20,18
2026-05-29T20:00:00,1003,SKU015,household,grocery,24,17
2026-05-29T21:00:00,1001,SKU001,produce,produce,0,11
2026-05-29T21:00:00,1001,SKU002,produce,produce,0,11
2026-05-29T21:00:00,1001,SKU003,dairy,dairy,0,13
2026-05-29T21:00:00,1001,SKU004,dairy,dairy,1,10
2026-05-29T21:00:00,1001,SKU005,meat,meat,7,12
2026-05-29T21:00:00,1001,SKU006,meat,meat,11,13
2026-05-29T21:00:00,1001,SKU007,bakery,bakery,5,12
2026-05-29T21:00:00,1001,SKU008,bakery,bakery,10,10
2026-05-29T21:00:00,1001,SKU009,beverages,grocery,18,15
2026-05-29T21:00:00,1001,SKU010,beverages,grocery,4,13
2026-05-29T21:00:00,1001,SKU011,frozen,frozen,16,19
2026-05-29T21:00:00,1001,SKU012,frozen,frozen,23,17
2026-05-29T21:00:00,1001,SKU013,grocery,grocery,23,19
2026-05-29T21:00:00,1001,SKU014,grocery,grocery,25,18
2026-05-29T21:00:00,1001,SKU015,household,grocery,28,20
2026-05-29T21:00:00,1002,SKU001,produce,produce,0,12
2026-05-29T21:00:00,1002,SKU002,produce,produce,0,12
2026-05-29T21:00:00,1002,SKU003,dairy,dairy,0,9
2026-05-29T21:00:00,1002,SKU004,dairy,dairy,5,11
2026-05-29T21:00:00,1002,SKU005,meat,meat,4,10
2026-05-29T21:00:00,1002,SKU006,meat,meat,11,12
2026-05-29T21:00:00,1002,SKU007,bakery,bakery,4,10
2026-05-29T21:00:00,1002,SKU008,bakery,bakery,11,9
2026-05-29T21:00:00,1002,SKU009,beverages,grocery,15,19
2026-05-29T21:00:00,1002,SKU010,beverages,grocery,10,13
2026-05-29T21:00:00,1002,SKU011,frozen,frozen,14,20
2026-05-29T21:00:00,1002,SKU012,frozen,frozen,24,19
2026-05-29T21:00:00,1002,SKU013,grocery,grocery,22,15
2026-05-29T21:00:00,1002,SKU014,grocery,grocery,19,17
2026-05-29T21:00:00,1002,SKU015,household,grocery,26,19
2026-05-29T21:00:00,1003,SKU001,produce,produce,0,9
2026-05-29T21:00:00,1003,SKU002,produce,produce,0,11
2026-05-29T21:00:00,1003,SKU003,dairy,dairy,0,8
2026-05-29T21:00:00,1003,SKU004,dairy,dairy,7,12
2026-05-29T21:00:00,1003,SKU005,meat,meat,7,11
2026-05-29T21:00:00,1003,SKU006,meat,meat,3,12
2026-05-29T21:00:00,1003,SKU007,bakery,bakery,2,12
2026-05-29T21:00:00,1003,SKU008,bakery,bakery,13,10
2026-05-29T21:00:00,1003,SKU009,beverages,grocery,18,16
2026-05-29T21:00:00,1003,SKU010,beverages,grocery,12,10
2026-05-29T21:00:00,1003,SKU011,frozen,frozen,18,17
2026-05-29T21:00:00,1003,SKU012,frozen,frozen,21,14
2026-05-29T21:00:00,1003,SKU013,grocery,grocery,26,15
2026-05-29T21:00:00,1003,SKU014,grocery,grocery,27,20
2026-05-29T21:00:00,1003,SKU015,household,grocery,26,14
2026-05-30T06:00:00,1001,SKU001,produce,produce,14,11
2026-05-30T06:00:00,1001,SKU002,produce,produce,17,10
2026-05-30T06:00:00,1001,SKU003,dairy,dairy,17,12
2026-05-30T06:00:00,1001,SKU004,dairy,dairy,20,9
2026-05-30T06:00:00,1001,SKU005,meat,meat,21,13
2026-05-30T06:00:00,1001,SKU006,meat,meat,23,14
2026-05-30T06:00:00,1001,SKU007,bakery,bakery,23,8
2026-05-30T06:00:00,1001,SKU008,bakery,bakery,21,10
2026-05-30T06:00:00,1001,SKU009,beverages,grocery,29,14
2026-05-30T06:00:00,1001,SKU010,beverages,grocery,19,10
2026-05-30T06:00:00,1001,SKU011,frozen,frozen,26,14
2026-05-30T06:00:00,1001,SKU012,frozen,frozen,27,19
2026-05-30T06:00:00,1001,SKU013,grocery,grocery,33,20
2026-05-30T06:00:00,1001,SKU014,grocery,grocery,31,14
2026-05-30T06:00:00,1001,SKU015,household,grocery,30,15
2026-05-30T06:00:00,1002,SKU001,produce,produce,9,14
2026-05-30T06:00:00,1002,SKU002,produce,produce,14,9
2026-05-30T06:00:00,1002,SKU003,dairy,dairy,16,9
2026-05-30T06:00:00,1002,SKU004,dairy,dairy,22,8
2026-05-30T06:00:00,1002,SKU005,meat,meat,21,11
2026-05-30T06:00:00,1002,SKU006,meat,meat,19,12
2026-05-30T06:00:00,1002,SKU007,bakery,bakery,15,8
2026-05-30T06:00:00,1002,SKU008,bakery,bakery,23,9
2026-05-30T06:00:00,1002,SKU009,beverages,grocery,25,18
2026-05-30T06:00:00,1002,SKU010,beverages,grocery,19,10
2026-05-30T06:00:00,1002,SKU011,frozen,frozen,29,14
2026-05-30T06:00:00,1002,SKU012,frozen,frozen,28,14
2026-05-30T06:00:00,1002,SKU013,grocery,grocery,33,18
2026-05-30T06:00:00,1002,SKU014,grocery,grocery,33,15
2026-05-30T06:00:00,1002,SKU015,household,grocery,25,16
2026-05-30T06:00:00,1003,SKU001,produce,produce,15,10
2026-05-30T06:00:00,1003,SKU002,produce,produce,22,12
2026-05-30T06:00:00,1003,SKU003,dairy,dairy,13,12
2026-05-30T06:00:00,1003,SKU004,dairy,dairy,22,10
2026-05-30T06:00:00,1003,SKU005,meat,meat,16,12
2026-05-30T06:00:00,1003,SKU006,meat,meat,20,11
2026-05-30T06:00:00,1003,SKU007,bakery,bakery,18,8
2026-05-30T06:00:00,1003,SKU008,bakery,bakery,17,11
2026-05-30T06:00:00,1003,SKU009,beverages,grocery,26,14
2026-05-30T06:00:00,1003,SKU010,beverages,grocery,15,8
2026-05-30T06:00:00,1003,SKU011,frozen,frozen,24,14
2026-05-30T06:00:00,1003,SKU012,frozen,frozen,30,19
2026-05-30T06:00:00,1003,SKU013,grocery,grocery,31,20
2026-05-30T06:00:00,1003,SKU014,grocery,grocery,31,14
2026-05-30T06:00:00,1003,SKU015,household,grocery,30,19
2026-05-30T07:00:00,1001,SKU001,produce,produce,7,8
2026-05-30T07:00:00,1001,SKU002,produce,produce,18,11
2026-05-30T07:00:00,1001,SKU003,dairy,dairy,13,8
2026-05-30T07:00:00,1001,SKU004,dairy,dairy,22,10
2026-05-30T07:00:00,1001,SKU005,meat,meat,17,14
2026-05-30T07:00:00,1001,SKU006,meat,meat,21,12
2026-05-30T07:00:00,1001,SKU007,bakery,bakery,18,11
2026-05-30T07:00:00,1001,SKU008,bakery,bakery,21,12
2026-05-30T07:00:00,1001,SKU009,beverages,grocery,20,18
2026-05-30T07:00:00,1001,SKU010,beverages,grocery,21,13
2026-05-30T07:00:00,1001,SKU011,frozen,frozen,21,19
2026-05-30T07:00:00,1001,SKU012,frozen,frozen,25,18
2026-05-30T07:00:00,1001,SKU013,grocery,grocery,32,15
2026-05-30T07:00:00,1001,SKU014,grocery,grocery,31,19
2026-05-30T07:00:00,1001,SKU015,household,grocery,25,14
2026-05-30T07:00:00,1002,SKU001,produce,produce,5,13
2026-05-30T07:00:00,1002,SKU002,produce,produce,16,11
2026-05-30T07:00:00,1002,SKU003,dairy,dairy,14,13
2026-05-30T07:00:00,1002,SKU004,dairy,dairy,15,8
2026-05-30T07:00:00,1002,SKU005,meat,meat,17,10
2026-05-30T07:00:00,1002,SKU006,meat,meat,18,10
2026-05-30T07:00:00,1002,SKU007,bakery,bakery,18,9
2026-05-30T07:00:00,1002,SKU008,bakery,bakery,14,11
2026-05-30T07:00:00,1002,SKU009,beverages,grocery,27,16
2026-05-30T07:00:00,1002,SKU010,beverages,grocery,19,11
2026-05-30T07:00:00,1002,SKU011,frozen,frozen,29,17
2026-05-30T07:00:00,1002,SKU012,frozen,frozen,29,15
2026-05-30T07:00:00,1002,SKU013,grocery,grocery,29,14
2026-05-30T07:00:00,1002,SKU014,grocery,grocery,31,15
2026-05-30T07:00:00,1002,SKU015,household,grocery,27,14
2026-05-30T07:00:00,1003,SKU001,produce,produce,9,10
2026-05-30T07:00:00,1003,SKU002,produce,produce,19,14
2026-05-30T07:00:00,1003,SKU003,dairy,dairy,16,9
2026-05-30T07:00:00,1003,SKU004,dairy,dairy,19,11
2026-05-30T07:00:00,1003,SKU005,meat,meat,16,9
2026-05-30T07:00:00,1003,SKU006,meat,meat,16,8
2026-05-30T07:00:00,1003,SKU007,bakery,bakery,14,10
2026-05-30T07:00:00,1003,SKU008,bakery,bakery,17,9
2026-05-30T07:00:00,1003,SKU009,beverages,grocery,24,17
2026-05-30T07:00:00,1003,SKU010,beverages,grocery,14,10
2026-05-30T07:00:00,1003,SKU011,frozen,frozen,28,16
2026-05-30T07:00:00,1003,SKU012,frozen,frozen,31,17
2026-05-30T07:00:00,1003,SKU013,grocery,grocery,29,18
2026-05-30T07:00:00,1003,SKU014,grocery,grocery,29,19
2026-05-30T07:00:00,1003,SKU015,household,grocery,30,16
2026-05-30T08:00:00,1001,SKU001,produce,produce,3,12
2026-05-30T08:00:00,1001,SKU002,produce,produce,17,10
2026-05-30T08:00:00,1001,SKU003,dairy,dairy,10,8
2026-05-30T08:00:00,1001,SKU004,dairy,dairy,16,12
2026-05-30T08:00:00,1001,SKU005,meat,meat,16,10
2026-05-30T08:00:00,1001,SKU006,meat,meat,13,11
2026-05-30T08:00:00,1001,SKU007,bakery,bakery,14,9
2026-05-30T08:00:00,1001,SKU008,bakery,bakery,18,10
2026-05-30T08:00:00,1001,SKU009,beverages,grocery,25,15
2026-05-30T08:00:00,1001,SKU010,beverages,grocery,14,9
2026-05-30T08:00:00,1001,SKU011,frozen,frozen,20,14
2026-05-30T08:00:00,1001,SKU012,frozen,frozen,27,17
2026-05-30T08:00:00,1001,SKU013,grocery,grocery,26,19
2026-05-30T08:00:00,1001,SKU014,grocery,grocery,26,14
2026-05-30T08:00:00,1001,SKU015,household,grocery,26,19
2026-05-30T08:00:00,1002,SKU001,produce,produce,7,9
2026-05-30T08:00:00,1002,SKU002,produce,produce,13,13
2026-05-30T08:00:00,1002,SKU003,dairy,dairy,15,11
2026-05-30T08:00:00,1002,SKU004,dairy,dairy,15,11
2026-05-30T08:00:00,1002,SKU005,meat,meat,17,12
2026-05-30T08:00:00,1002,SKU006,meat,meat,21,13
2026-05-30T08:00:00,1002,SKU007,bakery,bakery,16,12
2026-05-30T08:00:00,1002,SKU008,bakery,bakery,19,12
2026-05-30T08:00:00,1002,SKU009,beverages,grocery,25,19
2026-05-30T08:00:00,1002,SKU010,beverages,grocery,18,12
2026-05-30T08:00:00,1002,SKU011,frozen,frozen,25,15
2026-05-30T08:00:00,1002,SKU012,frozen,frozen,26,18
2026-05-30T08:00:00,1002,SKU013,grocery,grocery,28,15
2026-05-30T08:00:00,1002,SKU014,grocery,grocery,29,15
2026-05-30T08:00:00,1002,SKU015,household,grocery,30,14
2026-05-30T08:00:00,1003,SKU001,produce,produce,6,8
2026-05-30T08:00:00,1003,SKU002,produce,produce,19,10
2026-05-30T08:00:00,1003,SKU003,dairy,dairy,15,10
2026-05-30T08:00:00,1003,SKU004,dairy,dairy,14,11
2026-05-30T08:00:00,1003,SKU005,meat,meat,14,8
2026-05-30T08:00:00,1003,SKU006,meat,meat,18,8
2026-05-30T08:00:00,1003,SKU007,bakery,bakery,21,14
2026-05-30T08:00:00,1003,SKU008,bakery,bakery,14,10
2026-05-30T08:00:00,1003,SKU009,beverages,grocery,24,18
2026-05-30T08:00:00,1003,SKU010,beverages,grocery,14,10
2026-05-30T08:00:00,1003,SKU011,frozen,frozen,27,17
2026-05-30T08:00:00,1003,SKU012,frozen,frozen,28,16
2026-05-30T08:00:00,1003,SKU013,grocery,grocery,31,15
2026-05-30T08:00:00,1003,SKU014,grocery,grocery,29,19
2026-05-30T08:00:00,1003,SKU015,household,grocery,28,16
2026-05-30T09:00:00,1001,SKU001,produce,produce,0,10
2026-05-30T09:00:00,1001,SKU002,produce,produce,17,14
2026-05-30T09:00:00,1001,SKU003,dairy,dairy,15,13
2026-05-30T09:00:00,1001,SKU004,dairy,dairy,16,8
2026-05-30T09:00:00,1001,SKU005,meat,meat,19,8
2026-05-30T09:00:00,1001,SKU006,meat,meat,17,12
2026-05-30T09:00:00,1001,SKU007,bakery,bakery,16,13
2026-05-30T09:00:00,1001,SKU008,bakery,bakery,20,9
2026-05-30T09:00:00,1001,SKU009,beverages,grocery,23,16
2026-05-30T09:00:00,1001,SKU010,beverages,grocery,16,8
2026-05-30T09:00:00,1001,SKU011,frozen,frozen,25,15
2026-05-30T09:00:00,1001,SKU012,frozen,frozen,30,18
2026-05-30T09:00:00,1001,SKU013,grocery,grocery,32,14
2026-05-30T09:00:00,1001,SKU014,grocery,grocery,27,15
2026-05-30T09:00:00,1001,SKU015,household,grocery,26,18
2026-05-30T09:00:00,1002,SKU001,produce,produce,0,11
2026-05-30T09:00:00,1002,SKU002,produce,produce,11,14
2026-05-30T09:00:00,1002,SKU003,dairy,dairy,8,13
2026-05-30T09:00:00,1002,SKU004,dairy,dairy,15,9
2026-05-30T09:00:00,1002,SKU005,meat,meat,20,12
2026-05-30T09:00:00,1002,SKU006,meat,meat,14,11
2026-05-30T09:00:00,1002,SKU007,bakery,bakery,12,12
2026-05-30T09:00:00,1002,SKU008,bakery,bakery,20,12
2026-05-30T09:00:00,1002,SKU009,beverages,grocery,27,15
2026-05-30T09:00:00,1002,SKU010,beverages,grocery,21,8
2026-05-30T09:00:00,1002,SKU011,frozen,frozen,25,20
2026-05-30T09:00:00,1002,SKU012,frozen,frozen,25,17
2026-05-30T09:00:00,1002,SKU013,grocery,grocery,32,17
2026-05-30T09:00:00,1002,SKU014,grocery,grocery,27,14
2026-05-30T09:00:00,1002,SKU015,household,grocery,29,20
2026-05-30T09:00:00,1003,SKU001,produce,produce,5,11
2026-05-30T09:00:00,1003,SKU002,produce,produce,12,10
2026-05-30T09:00:00,1003,SKU003,dairy,dairy,8,10
2026-05-30T09:00:00,1003,SKU004,dairy,dairy,14,8
2026-05-30T09:00:00,1003,SKU005,meat,meat,19,13
2026-05-30T09:00:00,1003,SKU006,meat,meat,16,11
2026-05-30T09:00:00,1003,SKU007,bakery,bakery,17,14
2026-05-30T09:00:00,1003,SKU008,bakery,bakery,16,10
2026-05-30T09:00:00,1003,SKU009,beverages,grocery,22,17
2026-05-30T09:00:00,1003,SKU010,beverages,grocery,21,8
2026-05-30T09:00:00,1003,SKU011,frozen,frozen,21,18
2026-05-30T09:00:00,1003,SKU012,frozen,frozen,24,16
2026-05-30T09:00:00,1003,SKU013,grocery,grocery,30,19
2026-05-30T09:00:00,1003,SKU014,grocery,grocery,31,15
2026-05-30T09:00:00,1003,SKU015,household,grocery,29,16
2026-05-30T10:00:00,1001,SKU001,produce,produce,0,11
2026-05-30T10:00:00,1001,SKU002,produce,produce,9,13
2026-05-30T10:00:00,1001,SKU003,dairy,dairy,13,11
2026-05-30T10:00:00,1001,SKU004,dairy,dairy,17,9
2026-05-30T10:00:00,1001,SKU005,meat,meat,17,12
2026-05-30T10:00:00,1001,SKU006,meat,meat,13,10
2026-05-30T10:00:00,1001,SKU007,bakery,bakery,14,9
2026-05-30T10:00:00,1001,SKU008,bakery,bakery,19,9
2026-05-30T10:00:00,1001,SKU009,beverages,grocery,22,17
2026-05-30T10:00:00,1001,SKU010,beverages,grocery,18,10
2026-05-30T10:00:00,1001,SKU011,frozen,frozen,24,14
2026-05-30T10:00:00,1001,SKU012,frozen,frozen,23,19
2026-05-30T10:00:00,1001,SKU013,grocery,grocery,23,14
2026-05-30T10:00:00,1001,SKU014,grocery,grocery,23,18
2026-05-30T10:00:00,1001,SKU015,household,grocery,32,16
2026-05-30T10:00:00,1002,SKU001,produce,produce,0,9
2026-05-30T10:00:00,1002,SKU002,produce,produce,8,12
2026-05-30T10:00:00,1002,SKU003,dairy,dairy,9,14
2026-05-30T10:00:00,1002,SKU004,dairy,dairy,16,9
2026-05-30T10:00:00,1002,SKU005,meat,meat,12,13
2026-05-30T10:00:00,1002,SKU006,meat,meat,13,12
2026-05-30T10:00:00,1002,SKU007,bakery,bakery,17,13
2026-05-30T10:00:00,1002,SKU008,bakery,bakery,21,10
2026-05-30T10:00:00,1002,SKU009,beverages,grocery,22,15
2026-05-30T10:00:00,1002,SKU010,beverages,grocery,16,11
2026-05-30T10:00:00,1002,SKU011,frozen,frozen,23,19
2026-05-30T10:00:00,1002,SKU012,frozen,frozen,31,20
2026-05-30T10:00:00,1002,SKU013,grocery,grocery,31,16
2026-05-30T10:00:00,1002,SKU014,grocery,grocery,30,18
2026-05-30T10:00:00,1002,SKU015,household,grocery,29,17
2026-05-30T10:00:00,1003,SKU001,produce,produce,0,12
2026-05-30T10:00:00,1003,SKU002,produce,produce,13,14
2026-05-30T10:00:00,1003,SKU003,dairy,dairy,13,10
2026-05-30T10:00:00,1003,SKU004,dairy,dairy,16,14
2026-05-30T10:00:00,1003,SKU005,meat,meat,19,9
2026-05-30T10:00:00,1003,SKU006,meat,meat,20,13
2026-05-30T10:00:00,1003,SKU007,bakery,bakery,12,14
2026-05-30T10:00:00,1003,SKU008,bakery,bakery,13,9
2026-05-30T10:00:00,1003,SKU009,beverages,grocery,20,14
2026-05-30T10:00:00,1003,SKU010,beverages,grocery,19,13
2026-05-30T10:00:00,1003,SKU011,frozen,frozen,26,19
2026-05-30T10:00:00,1003,SKU012,frozen,frozen,31,18
2026-05-30T10:00:00,1003,SKU013,grocery,grocery,24,20
2026-05-30T10:00:00,1003,SKU014,grocery,grocery,25,16
2026-05-30T10:00:00,1003,SKU015,household,grocery,32,18
2026-05-30T11:00:00,1001,SKU001,produce,produce,0,13
2026-05-30T11:00:00,1001,SKU002,produce,produce,14,8
2026-05-30T11:00:00,1001,SKU003,dairy,dairy,11,8
2026-05-30T11:00:00,1001,SKU004,dairy,dairy,15,14
2026-05-30T11:00:00,1001,SKU005,meat,meat,18,10
2026-05-30T11:00:00,1001,SKU006,meat,meat,15,10
2026-05-30T11:00:00,1001,SKU007,bakery,bakery,11,14
2026-05-30T11:00:00,1001,SKU008,bakery,bakery,16,14
2026-05-30T11:00:00,1001,SKU009,beverages,grocery,21,17
2026-05-30T11:00:00,1001,SKU010,beverages,grocery,18,14
2026-05-30T11:00:00,1001,SKU011,frozen,frozen,21,18
2026-05-30T11:00:00,1001,SKU012,frozen,frozen,28,18
2026-05-30T11:00:00,1001,SKU013,grocery,grocery,24,14
2026-05-30T11:00:00,1001,SKU014,grocery,grocery,25,19
2026-05-30T11:00:00,1001,SKU015,household,grocery,27,19
2026-05-30T11:00:00,1002,SKU001,produce,produce,0,9
2026-05-30T11:00:00,1002,SKU002,produce,produce,15,12
2026-05-30T11:00:00,1002,SKU003,dairy,dairy,9,14
2026-05-30T11:00:00,1002,SKU004,dairy,dairy,16,14
2026-05-30T11:00:00,1002,SKU005,meat,meat,18,8
2026-05-30T11:00:00,1002,SKU006,meat,meat,12,12
2026-05-30T11:00:00,1002,SKU007,bakery,bakery,13,12
2026-05-30T11:00:00,1002,SKU008,bakery,bakery,19,14
2026-05-30T11:00:00,1002,SKU009,beverages,grocery,26,14
2026-05-30T11:00:00,1002,SKU010,beverages,grocery,15,10
2026-05-30T11:00:00,1002,SKU011,frozen,frozen,19,20
2026-05-30T11:00:00,1002,SKU012,frozen,frozen,22,19
2026-05-30T11:00:00,1002,SKU013,grocery,grocery,25,20
2026-05-30T11:00:00,1002,SKU014,grocery,grocery,24,17
2026-05-30T11:00:00,1002,SKU015,household,grocery,31,18
2026-05-30T11:00:00,1003,SKU001,produce,produce,0,10
2026-05-30T11:00:00,1003,SKU002,produce,produce,12,9
2026-05-30T11:00:00,1003,SKU003,dairy,dairy,12,14
2026-05-30T11:00:00,1003,SKU004,dairy,dairy,16,11
2026-05-30T11:00:00,1003,SKU005,meat,meat,13,9
2026-05-30T11:00:00,1003,SKU006,meat,meat,16,8
2026-05-30T11:00:00,1003,SKU007,bakery,bakery,15,13
2026-05-30T11:00:00,1003,SKU008,bakery,bakery,20,12
2026-05-30T11:00:00,1003,SKU009,beverages,grocery,18,20
2026-05-30T11:00:00,1003,SKU010,beverages,grocery,18,13
2026-05-30T11:00:00,1003,SKU011,frozen,frozen,19,20
2026-05-30T11:00:00,1003,SKU012,frozen,frozen,27,15
2026-05-30T11:00:00,1003,SKU013,grocery,grocery,25,19
2026-05-30T11:00:00,1003,SKU014,grocery,grocery,29,14
2026-05-30T11:00:00,1003,SKU015,household,grocery,25,14
2026-05-30T12:00:00,1001,SKU001,produce,produce,0,14
2026-05-30T12:00:00,1001,SKU002,produce,produce,7,8
2026-05-30T12:00:00,1001,SKU003,dairy,dairy,6,14
2026-05-30T12:00:00,1001,SKU004,dairy,dairy,17,9
2026-05-30T12:00:00,1001,SKU005,meat,meat,16,10
2026-05-30T12:00:00,1001,SKU006,meat,meat,12,13
2026-05-30T12:00:00,1001,SKU007,bakery,bakery,15,10
2026-05-30T12:00:00,1001,SKU008,bakery,bakery,12,9
2026-05-30T12:00:00,1001,SKU009,beverages,grocery,23,14
2026-05-30T12:00:00,1001,SKU010,beverages,grocery,11,13
2026-05-30T12:00:00,1001,SKU011,frozen,frozen,26,16
2026-05-30T12:00:00,1001,SKU012,frozen,frozen,30,20
2026-05-30T12:00:00,1001,SKU013,grocery,grocery,23,20
2026-05-30T12:00:00,1001,SKU014,grocery,grocery,31,19
2026-05-30T12:00:00,1001,SKU015,household,grocery,25,14
2026-05-30T12:00:00,1002,SKU001,produce,produce,0,10
2026-05-30T12:00:00,1002,SKU002,produce,produce,6,9
2026-05-30T12:00:00,1002,SKU003,dairy,dairy,7,9
2026-05-30T12:00:00,1002,SKU004,dairy,dairy,16,9
2026-05-30T12:00:00,1002,SKU005,meat,meat,15,8
2026-05-30T12:00:00,1002,SKU006,meat,meat,15,13
2026-05-30T12:00:00,1002,SKU007,bakery,bakery,18,11
2026-05-30T12:00:00,1002,SKU008,bakery,bakery,14,11
2026-05-30T12:00:00,1002,SKU009,beverages,grocery,23,15
2026-05-30T12:00:00,1002,SKU010,beverages,grocery,18,8
2026-05-30T12:00:00,1002,SKU011,frozen,frozen,21,19
